"diffRollRate","diffDiffClb","SeTime1","SeTime2","SeTime3","SeTime4","SeTime5","SeTime6"
"-0.015","1","0.021","0.022","0.022","0.022","0.022","0.022"
"-0.018","-0.4","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.018","-1.5","0.021","0.021","0.021","0.022","0.022","0.022"
"0.023","0.1","0.022","0.022","0.022","0.022","0.022","0.022"
"0.003","-0.6","0.023","0.023","0.023","0.023","0.023","0.023"
"0.001","-0.2","0.019","0.02","0.02","0.02","0.02","0.02"
"-0.003","-0.9","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.01","0.9","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.009","0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.004","-0.6","0.022","0.021","0.021","0.021","0.021","0.021"
"0.008","0.5","0.022","0.022","0.022","0.022","0.022","0.022"
"0.013","-0.2","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.017","-0.9","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.014","0.3","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.006","-0.5","0.02","0.02","0.02","0.02","0.02","0.02"
"0.014","-0.1","0.019","0.019","0.019","0.019","0.019","0.019"
"0.01","-0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.015","-1.4","0.021","0.021","0.021","0.021","0.021","0.02"
"-0.023","0","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.018","-0.9","0.02","0.02","0.02","0.02","0.02","0.02"
"0.024","1.3","0.019","0.019","0.019","0.019","0.019","0.019"
"0.006","0.2","0.019","0.019","0.019","0.019","0.019","0.02"
"-0.005","0.2","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.013","-0.2","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.02","-0.2","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.018","0","0.019","0.019","0.019","0.019","0.019","0.02"
"0.013","0.4","0.019","0.019","0.019","0.019","0.019","0.019"
"0.017","-0.6","0.02","0.02","0.02","0.02","0.02","0.02"
"0.003","0.1","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.007","0.5","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.013","0.6","0.019","0.02","0.02","0.02","0.02","0.02"
"0.015","-0.1","0.017","0.017","0.017","0.017","0.017","0.017"
"-0.006","0.5","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.006","0.1","0.021","0.021","0.021","0.021","0.021","0.021"
"0.003","0.8","0.021","0.021","0.021","0.021","0.021","0.021"
"0.007","0.2","0.022","0.022","0.022","0.022","0.022","0.022"
"0.016","-0.3","0.02","0.02","0.02","0.02","0.02","0.02"
"0.011","-3.7","0.02","0.02","0.02","0.02","0.02","0.02"
"0.006","0.2","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.008","-0.2","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.022","0.1","0.019","0.021","0.021","0.021","0.021","0.021"
"-0.013","4","0.017","0.017","0.017","0.017","0.017","0.017"
"0.012","-0.7","0.018","0.018","0.018","0.018","0.018","0.018"
"0.016","-0.9","0.02","0.02","0.02","0.02","0.02","0.02"
"0.012","-1.3","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.01","0.1","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.007","0","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.006","0","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.006","0","0.021","0.021","0.021","0.02","0.02","0.02"
"-0.008","-0.3","0.015","0.015","0.015","0.015","0.015","0.016"
"0.023","-1","0.017","0.016","0.016","0.015","0.015","0.014"
"0.02","0.1","0.019","0.019","0.019","0.019","0.019","0.017"
"0.012","-2.2","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.005","0.2","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.015","0","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.013","0","0.018","0.018","0.018","0.018","0.018","0.018"
"0.025","1.8","0.016","0.016","0.016","0.016","0.016","0.016"
"0.019","0.4","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.011","0.1","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.023","1","0.023","0.023","0.023","0.023","0.023","0.023"
"-0.022","0.2","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.009","0.6","0.02","0.02","0.02","0.02","0.02","0.02"
"0.006","-0.6","0.017","0.017","0.017","0.017","0.017","0.017"
"0.014","-0.6","0.019","0.019","0.019","0.019","0.019","0.019"
"0.006","-1.8","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.012","0","0.019","0.019","0.019","0.019","0.019","0.019"
"0.009","0.2","0.018","0.018","0.018","0.018","0.018","0.018"
"0.013","-0.7","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.012","0","0.02","0.02","0.02","0.02","0.02","0.02"
"0.012","0.9","0.017","0.017","0.017","0.017","0.017","0.017"
"0.021","0.3","0.018","0.018","0.018","0.018","0.018","0.018"
"0.018","0","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.019","0.1","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.033","-1.5","0.023","0.023","0.023","0.023","0.023","0.023"
"-0.036","1.6","0.023","0.023","0.023","0.023","0.023","0.023"
"-0.012","0.4","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.004","-0.9","0.019","0.02","0.02","0.02","0.02","0.02"
"0.01","-0.4","0.016","0.016","0.016","0.016","0.016","0.016"
"0.019","0.1","0.016","0.016","0.016","0.016","0.016","0.016"
"-0.003","-1","0.016","0.016","0.016","0.016","0.016","0.016"
"-0.02","-7.6","0.023","0.023","0.023","0.023","0.023","0.023"
"-0.017","1.7","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.008","-0.2","0.022","0.022","0.022","0.022","0.022","0.022"
"0.003","0.2","0.022","0.022","0.022","0.022","0.022","0.022"
"0.015","6.4","0.018","0.018","0.018","0.018","0.018","0.018"
"0.014","0.2","0.018","0.018","0.018","0.018","0.018","0.018"
"0.018","0.1","0.017","0.017","0.017","0.017","0.017","0.017"
"0.002","-2.6","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.015","-2.7","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.019","0.4","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.032","-0.3","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.03","-0.1","0.018","0.018","0.018","0.018","0.018","0.02"
"0.003","-0.6","0.019","0.019","0.019","0.019","0.019","0.019"
"0.014","-3.1","0.017","0.017","0.017","0.017","0.017","0.017"
"0.002","-1.6","0.02","0.02","0.02","0.02","0.02","0.02"
"0.005","-0.1","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.003","0","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.003","0","0.019","0.02","0.02","0.02","0.02","0.02"
"0.007","0","0.019","0.019","0.019","0.019","0.019","0.019"
"0.006","-0.1","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.004","-0.6","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.013","-0.1","0.019","0.019","0.019","0.019","0.019","0.02"
"-0.018","0.3","0.018","0.018","0.018","0.018","0.018","0.018"
"0.017","-0.4","0.018","0.018","0.018","0.018","0.018","0.018"
"0.022","-1.6","0.02","0.02","0.02","0.02","0.02","0.02"
"0.019","0.5","0.017","0.017","0.017","0.019","0.019","0.02"
"0.005","2.3","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.016","-0.5","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.034","-0.7","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.033","0.2","0.021","0.019","0.019","0.019","0.019","0.02"
"-0.001","-0.9","0.02","0.021","0.021","0.021","0.021","0.021"
"0.007","-0.7","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.008","0","0.018","0.018","0.018","0.018","0.018","0.018"
"0.015","0.9","0.017","0.017","0.017","0.017","0.017","0.017"
"-0.021","-0.4","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.004","-1.5","0.02","0.02","0.02","0.02","0.02","0.02"
"0.006","0.3","0.018","0.018","0.018","0.018","0.018","0.018"
"0.015","-0.2","0.019","0.019","0.019","0.018","0.018","0.018"
"0.013","-1.8","0.02","0.02","0.02","0.02","0.02","0.02"
"0.003","0.3","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.015","-0.2","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.009","1.9","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.007","-0.2","0.056","0.056","0.056","0.056","0.056","0.056"
"-0.006","-0.2","0.056","0.056","0.056","0.056","0.056","0.056"
"0.006","-0.1","0.049","0.049","0.049","0.049","0.049","0.049"
"0.011","-0.4","0.047","0.047","0.047","0.047","0.047","0.047"
"-0.004","-0.8","0.044","0.044","0.044","0.044","0.044","0.044"
"0.004","-0.2","0.044","0.044","0.044","0.044","0.044","0.044"
"0.01","-0.3","0.043","0.043","0.043","0.043","0.043","0.043"
"0.004","1.1","0.037","0.037","0.037","0.037","0.037","0.037"
"-0.002","-1","0.038","0.038","0.038","0.038","0.038","0.038"
"-0.014","-1.4","0.039","0.039","0.039","0.039","0.039","0.039"
"-0.024","-2.7","0.043","0.043","0.043","0.043","0.043","0.043"
"-0.022","0.7","0.035","0.035","0.035","0.035","0.035","0.038"
"0.013","0.2","0.035","0.034","0.034","0.034","0.034","0.034"
"0.009","-2.8","0.04","0.04","0.04","0.04","0.04","0.04"
"-0.001","-0.3","0.03","0.033","0.033","0.033","0.033","0.033"
"0.001","-0.8","0.029","0.029","0.029","0.029","0.029","0.029"
"0.001","-0.4","0.032","0.029","0.029","0.029","0.029","0.029"
"0","-0.5","0.029","0.029","0.029","0.029","0.029","0.029"
"0.005","0.3","0.03","0.03","0.03","0.03","0.03","0.03"
"0.003","-0.1","0.028","0.028","0.028","0.028","0.028","0.028"
"-0.011","-0.2","0.029","0.029","0.029","0.026","0.026","0.026"
"-0.002","-0.4","0.03","0.03","0.03","0.03","0.03","0.03"
"-0.007","-1.1","0.026","0.026","0.026","0.026","0.026","0.026"
"0.005","0.2","0.026","0.027","0.027","0.027","0.027","0.027"
"0.009","-0.2","0.028","0.028","0.028","0.028","0.028","0.028"
"-0.007","-0.1","0.025","0.025","0.025","0.025","0.025","0.025"
"-0.013","0","0.025","0.025","0.025","0.025","0.025","0.025"
"0.007","-0.4","0.026","0.027","0.027","0.027","0.027","0.027"
"0.013","3.7","0.023","0.023","0.023","0.023","0.023","0.023"
"-0.003","-0.1","0.024","0.024","0.024","0.024","0.024","0.024"
"-0.006","0.6","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.005","2","0.022","0.022","0.022","0.022","0.022","0.022"
"0.002","-0.1","0.023","0.025","0.025","0.025","0.025","0.025"
"0.001","-0.1","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.006","-0.1","0.024","0.024","0.024","0.024","0.024","0.024"
"0.009","0.1","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.001","-0.1","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.002","-0.1","0.021","0.022","0.022","0.022","0.022","0.022"
"-0.01","0","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.009","0","0.02","0.02","0.02","0.02","0.02","0.02"
"0.005","-0.3","0.022","0.022","0.022","0.021","0.021","0.021"
"0.005","-0.2","0.025","0.022","0.022","0.022","0.022","0.021"
"0","-0.2","0.021","0.023","0.023","0.024","0.024","0.024"
"-0.013","-1.6","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.004","-0.7","0.021","0.02","0.02","0.02","0.02","0.02"
"-0.005","-3","0.022","0.021","0.021","0.021","0.021","0.021"
"0.002","-0.2","0.025","0.025","0.025","0.025","0.025","0.025"
"0.014","0.1","0.021","0.021","0.021","0.021","0.021","0.021"
"0.001","-0.1","0.02","0.021","0.021","0.021","0.021","0.021"
"-0.013","0","0.018","0.018","0.018","0.018","0.018","0.018"
"0","-0.1","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.004","-0.1","0.021","0.021","0.021","0.021","0.021","0.021"
"0.001","-0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.003","-0.1","0.019","0.019","0.019","0.019","0.019","0.019"
"0.006","-0.3","0.02","0.02","0.02","0.02","0.02","0.02"
"0.008","-0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.004","-0.7","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.009","-0.8","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.014","-0.2","0.018","0.018","0.018","0.018","0.018","0.018"
"0.001","0","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.004","0","0.019","0.019","0.019","0.019","0.019","0.019"
"0.005","0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"0.009","-3.7","0.02","0.02","0.02","0.02","0.02","0.02"
"0","0.3","0.018","0.018","0.018","0.018","0.018","0.018"
"0.012","0","0.019","0.018","0.018","0.018","0.018","0.018"
"-0.001","0","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.004","0.2","0.019","0.019","0.019","0.019","0.019","0.019"
"0.007","-0.2","0.019","0.018","0.018","0.017","0.017","0.017"
"0.012","-0.2","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.001","-1.9","0.021","0.02","0.02","0.02","0.02","0.02"
"-0.007","0.1","0.017","0.019","0.019","0.019","0.019","0.019"
"-0.004","1","0.015","0.015","0.015","0.015","0.015","0.015"
"-0.005","-0.5","0.015","0.015","0.015","0.015","0.015","0.015"
"-0.004","-0.2","0.016","0.016","0.016","0.016","0.016","0.016"
"0.015","0.1","0.02","0.018","0.018","0.018","0.018","0.018"
"0.002","-2.5","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.005","-0.1","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.015","-0.3","0.021","0.021","0.021","0.021","0.021","0.021"
"0.003","-0.1","0.018","0.017","0.017","0.017","0.017","0.017"
"0.004","1","0.018","0.018","0.018","0.018","0.018","0.018"
"0.011","-0.5","0.018","0.017","0.017","0.017","0.017","0.017"
"0.002","-0.1","0.02","0.018","0.018","0.018","0.018","0.018"
"0","0","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.006","-0.1","0.02","0.021","0.021","0.021","0.021","0.021"
"-0.007","0","0.018","0.018","0.018","0.018","0.018","0.018"
"0.013","-0.9","0.017","0.017","0.017","0.017","0.017","0.017"
"0.016","-0.4","0.018","0.018","0.018","0.018","0.018","0.018"
"0.008","-0.8","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.004","1.8","0.022","0.022","0.022","0.022","0.022","0.022"
"-0.025","-0.8","0.021","0.023","0.023","0.023","0.023","0.023"
"-0.017","-0.7","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.013","-0.5","0.015","0.014","0.014","0.014","0.014","0.014"
"-0.006","5.6","0.015","0.015","0.015","0.015","0.015","0.015"
"0.013","-0.1","0.018","0.017","0.017","0.016","0.016","0.016"
"0.013","0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.008","0.1","0.018","0.019","0.019","0.019","0.019","0.019"
"-0.012","2.8","0.017","0.016","0.016","0.016","0.016","0.016"
"-0.009","0.1","0.022","0.022","0.022","0.022","0.022","0.022"
"0.013","-0.6","0.022","0.022","0.022","0.022","0.022","0.022"
"0.02","-0.8","0.017","0.017","0.017","0.017","0.017","0.017"
"0.002","-0.1","0.019","0.019","0.019","0.018","0.018","0.018"
"-0.009","-1.7","0.019","0.02","0.02","0.02","0.02","0.02"
"-0.048","-5.1","0.024","0.024","0.024","0.024","0.024","0.024"
"-0.043","-0.3","0.02","0.02","0.02","0.02","0.02","0.021"
"0.002","3.8","0.019","0.019","0.019","0.019","0.019","0.019"
"0.021","-2","0.014","0.014","0.014","0.014","0.014","0.014"
"0.023","-1.5","0.018","0.018","0.018","0.018","0.018","0.018"
"0.02","1.2","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.02","-2.7","0.022","0.022","0.022","0.022","0.022","0.022"
"0.001","-0.2","0.018","0.019","0.019","0.021","0.021","0.021"
"0.021","-0.4","0.017","0.017","0.017","0.017","0.017","0.017"
"-0.016","-0.3","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.015","-0.1","0.021","0.021","0.021","0.021","0.021","0.021"
"0.004","0","0.021","0.021","0.021","0.021","0.021","0.021"
"0.016","1.4","0.018","0.018","0.018","0.018","0.018","0.018"
"0.019","2.4","0.017","0.017","0.017","0.017","0.017","0.017"
"-0.012","-0.2","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.012","0","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.012","-1.7","0.019","0.019","0.019","0.019","0.019","0.019"
"0.011","0.2","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.005","0","0.019","0.019","0.019","0.019","0.019","0.019"
"0.004","0","0.019","0.019","0.019","0.019","0.019","0.019"
"0.007","-0.2","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.01","0","0.019","0.018","0.018","0.018","0.018","0.018"
"0.004","-1.4","0.021","0.021","0.021","0.021","0.021","0.021"
"0.011","0","0.017","0.017","0.017","0.017","0.017","0.017"
"-0.01","-2.4","0.022","0.02","0.02","0.019","0.019","0.019"
"-0.045","0.4","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.012","-1.4","0.017","0.019","0.019","0.019","0.019","0.019"
"0.008","0.7","0.012","0.012","0.012","0.012","0.012","0.012"
"0.011","-0.1","0.015","0.012","0.012","0.012","0.012","0.012"
"0.033","1","0.019","0.018","0.018","0.018","0.018","0.018"
"0.01","-0.7","0.022","0.022","0.022","0.022","0.022","0.022"
"0.003","-0.2","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.031","-1.6","0.017","0.018","0.018","0.018","0.018","0.018"
"-0.03","0.3","0.017","0.017","0.017","0.017","0.017","0.017"
"0.011","-1.5","0.017","0.017","0.017","0.017","0.017","0.017"
"-0.015","-1.4","0.021","0.021","0.021","0.021","0.021","0.021"
"0.009","0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"0.009","0","0.02","0.02","0.02","0.02","0.02","0.02"
"0.012","0.2","0.021","0.021","0.021","0.02","0.02","0.02"
"0.007","0.3","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.003","-0.2","0.02","0.02","0.02","0.02","0.02","0.02"
"0.006","0.2","0.018","0.019","0.019","0.019","0.019","0.019"
"-0.014","0.1","0.017","0.017","0.017","0.017","0.017","0.017"
"0","-0.1","0.018","0.018","0.018","0.018","0.018","0.018"
"0.01","0","0.018","0.018","0.018","0.018","0.018","0.018"
"0.008","-0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.012","-0.1","0.019","0.02","0.02","0.02","0.02","0.02"
"0.002","-0.1","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.007","0","0.019","0.018","0.018","0.018","0.018","0.018"
"0.007","-0.3","0.017","0.017","0.017","0.017","0.017","0.017"
"-0.002","0.1","0.019","0.019","0.019","0.019","0.019","0.019"
"0.01","-0.2","0.019","0.019","0.019","0.019","0.019","0.019"
"0.009","0","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.004","0","0.017","0.017","0.017","0.017","0.017","0.017"
"0.004","0","0.018","0.021","0.021","0.022","0.022","0.022"
"0.003","-0.1","0.017","0.017","0.017","0.017","0.017","0.017"
"-0.007","-4.1","0.018","0.018","0.018","0.018","0.018","0.018"
"0.003","0.1","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.009","-0.2","0.019","0.019","0.019","0.019","0.019","0.019"
"0.014","-0.1","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.004","-0.8","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.005","0.2","0.02","0.019","0.019","0.019","0.019","0.019"
"-0.018","0","0.018","0.018","0.018","0.018","0.018","0.018"
"0.004","0.3","0.017","0.017","0.017","0.017","0.017","0.017"
"0.011","0.1","0.017","0.017","0.017","0.017","0.017","0.017"
"0.002","-0.4","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.012","-0.2","0.018","0.018","0.018","0.018","0.018","0.018"
"0.006","-0.2","0.019","0.019","0.019","0.019","0.019","0.019"
"-0.01","-0.1","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.018","-0.2","0.018","0.018","0.018","0.018","0.018","0.018"
"0.002","0.1","0.018","0.018","0.018","0.018","0.018","0.018"
"0.016","0.6","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.006","0","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.009","0.1","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.016","-0.1","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.019","-0.1","0.021","0.021","0.021","0.021","0.021","0.021"
"0.004","-0.3","0.019","0.02","0.02","0.02","0.02","0.02"
"0.003","0.3","0.019","0.019","0.019","0.019","0.019","0.019"
"0.012","3.6","0.016","0.016","0.016","0.016","0.016","0.016"
"0","-0.1","0.017","0.017","0.017","0.017","0.017","0.017"
"0.003","0","0.017","0.017","0.017","0.017","0.017","0.017"
"0.002","-0.1","0.017","0.017","0.017","0.017","0.017","0.017"
"-0.006","0","0.021","0.021","0.021","0.021","0.021","0.021"
"-0.005","-0.1","0.02","0.021","0.021","0.021","0.021","0.021"
"-0.001","-0.2","0.019","0.019","0.019","0.019","0.019","0.019"
"0.009","-0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.006","0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.013","0.2","0.017","0.017","0.017","0.017","0.017","0.017"
"0.011","-0.8","0.018","0.018","0.018","0.018","0.018","0.018"
"0.02","-1","0.018","0.018","0.018","0.018","0.018","0.018"
"0.019","0.9","0.016","0.016","0.016","0.016","0.016","0.016"
"0.016","0.3","0.018","0.018","0.018","0.018","0.018","0.018"
"-0.011","-3","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.02","-1","0.021","0.022","0.022","0.022","0.022","0.022"
"-0.012","-0.1","0.016","0.016","0.016","0.016","0.016","0.016"
"0.021","-0.3","0.015","0.015","0.015","0.015","0.015","0.015"
"0.021","0","0.017","0.017","0.017","0.017","0.017","0.017"
"0.004","-0.2","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.022","0.5","0.017","0.017","0.017","0.017","0.017","0.017"
"0.012","-0.3","0.017","0.016","0.016","0.016","0.016","0.016"
"0.003","-5.6","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.002","-0.1","0.019","0.018","0.018","0.018","0.018","0.018"
"-0.006","-3.5","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.005","1.1","0.017","0.017","0.017","0.017","0.017","0.02"
"0.01","0.1","0.017","0.017","0.017","0.017","0.017","0.017"
"0.009","-0.1","0.02","0.02","0.02","0.02","0.02","0.02"
"-0.016","0.4","0.016","0.016","0.016","0.016","0.016","0.016"
"0.005","-0.1","0.019","0.019","0.019","0.019","0.019","0.019"
